Date ,Index Identifier,Yields 
2018-08-21,S&P 500 Industrials  Bond Index,0.0373
2018-08-22,S&P 500 Industrials  Bond Index,0.0372
2018-08-23,S&P 500 Industrials  Bond Index,0.0372
2018-08-24,S&P 500 Industrials  Bond Index,0.0373
2018-08-27,S&P 500 Industrials  Bond Index,0.0374
2018-08-28,S&P 500 Industrials  Bond Index,0.0376
2018-08-29,S&P 500 Industrials  Bond Index,0.0376
2018-08-30,S&P 500 Industrials  Bond Index,0.0376
2018-08-31,S&P 500 Industrials  Bond Index,0.0376
2018-09-04,S&P 500 Industrials  Bond Index,0.038
2018-09-05,S&P 500 Industrials  Bond Index,0.0381
2018-09-06,S&P 500 Industrials  Bond Index,0.0379
2018-09-07,S&P 500 Industrials  Bond Index,0.0382
2018-09-10,S&P 500 Industrials  Bond Index,0.0383
2018-09-11,S&P 500 Industrials  Bond Index,0.0386
2018-09-12,S&P 500 Industrials  Bond Index,0.0385
2018-09-13,S&P 500 Industrials  Bond Index,0.0384
2018-09-14,S&P 500 Industrials  Bond Index,0.0386
2018-09-17,S&P 500 Industrials  Bond Index,0.0387
2018-09-18,S&P 500 Industrials  Bond Index,0.0389
2018-09-19,S&P 500 Industrials  Bond Index,0.0392
2018-09-20,S&P 500 Industrials  Bond Index,0.0391
2018-09-21,S&P 500 Industrials  Bond Index,0.039
2018-09-24,S&P 500 Industrials  Bond Index,0.039
2018-09-25,S&P 500 Industrials  Bond Index,0.0392
2018-09-26,S&P 500 Industrials  Bond Index,0.039
2018-09-27,S&P 500 Industrials  Bond Index,0.0389
2018-09-28,S&P 500 Industrials  Bond Index,0.0389
2018-10-01,S&P 500 Industrials  Bond Index,0.039
2018-10-02,S&P 500 Industrials  Bond Index,0.039
2018-10-03,S&P 500 Industrials  Bond Index,0.0397
2018-10-04,S&P 500 Industrials  Bond Index,0.04
2018-10-05,S&P 500 Industrials  Bond Index,0.0403
2018-10-09,S&P 500 Industrials  Bond Index,0.0402
2018-10-10,S&P 500 Industrials  Bond Index,0.0404
2018-10-11,S&P 500 Industrials  Bond Index,0.0397
2018-10-12,S&P 500 Industrials  Bond Index,0.0399
2018-10-15,S&P 500 Industrials  Bond Index,0.04
2018-10-16,S&P 500 Industrials  Bond Index,0.04
2018-10-17,S&P 500 Industrials  Bond Index,0.0404
2018-10-18,S&P 500 Industrials  Bond Index,0.0403
2018-10-19,S&P 500 Industrials  Bond Index,0.0405
2018-10-22,S&P 500 Industrials  Bond Index,0.0407
2018-10-23,S&P 500 Industrials  Bond Index,0.0407
2018-10-24,S&P 500 Industrials  Bond Index,0.0404
2018-10-25,S&P 500 Industrials  Bond Index,0.0403
2018-10-26,S&P 500 Industrials  Bond Index,0.0402
2018-10-29,S&P 500 Industrials  Bond Index,0.04
2018-10-30,S&P 500 Industrials  Bond Index,0.0405
2018-10-31,S&P 500 Industrials  Bond Index,0.041
2018-11-01,S&P 500 Industrials  Bond Index,0.0414
2018-11-02,S&P 500 Industrials  Bond Index,0.0418
2018-11-05,S&P 500 Industrials  Bond Index,0.0417
2018-11-06,S&P 500 Industrials  Bond Index,0.0415
2018-11-07,S&P 500 Industrials  Bond Index,0.0418
2018-11-08,S&P 500 Industrials  Bond Index,0.0419
2018-11-09,S&P 500 Industrials  Bond Index,0.042
2018-11-13,S&P 500 Industrials  Bond Index,0.0422
2018-11-14,S&P 500 Industrials  Bond Index,0.0423
2018-11-15,S&P 500 Industrials  Bond Index,0.0428
2018-11-16,S&P 500 Industrials  Bond Index,0.0427
2018-11-19,S&P 500 Industrials  Bond Index,0.0427
2018-11-20,S&P 500 Industrials  Bond Index,0.0429
2018-11-21,S&P 500 Industrials  Bond Index,0.0423
2018-11-23,S&P 500 Industrials  Bond Index,0.0425
2018-11-26,S&P 500 Industrials  Bond Index,0.0424
2018-11-27,S&P 500 Industrials  Bond Index,0.0425
2018-11-28,S&P 500 Industrials  Bond Index,0.0424
2018-11-29,S&P 500 Industrials  Bond Index,0.0425
2018-11-30,S&P 500 Industrials  Bond Index,0.0426
2018-12-03,S&P 500 Industrials  Bond Index,0.0423
2018-12-04,S&P 500 Industrials  Bond Index,0.0423
2018-12-06,S&P 500 Industrials  Bond Index,0.0422
2018-12-07,S&P 500 Industrials  Bond Index,0.0417
2018-12-10,S&P 500 Industrials  Bond Index,0.0419
2018-12-11,S&P 500 Industrials  Bond Index,0.0421
2018-12-12,S&P 500 Industrials  Bond Index,0.042
2018-12-13,S&P 500 Industrials  Bond Index,0.0417
2018-12-14,S&P 500 Industrials  Bond Index,0.0415
2018-12-17,S&P 500 Industrials  Bond Index,0.0412
2018-12-18,S&P 500 Industrials  Bond Index,0.0408
2018-12-19,S&P 500 Industrials  Bond Index,0.0405
2018-12-20,S&P 500 Industrials  Bond Index,0.0409
2018-12-21,S&P 500 Industrials  Bond Index,0.041
2018-12-24,S&P 500 Industrials  Bond Index,0.0407
2018-12-26,S&P 500 Industrials  Bond Index,0.0412
2018-12-27,S&P 500 Industrials  Bond Index,0.041
2018-12-28,S&P 500 Industrials  Bond Index,0.041
2018-12-31,S&P 500 Industrials  Bond Index,0.0406
2019-01-02,S&P 500 Industrials  Bond Index,0.0404
2019-01-03,S&P 500 Industrials  Bond Index,0.0396
2019-01-04,S&P 500 Industrials  Bond Index,0.0403
2019-01-07,S&P 500 Industrials  Bond Index,0.0404
2019-01-08,S&P 500 Industrials  Bond Index,0.0405
2019-01-09,S&P 500 Industrials  Bond Index,0.0405
2019-01-10,S&P 500 Industrials  Bond Index,0.0405
2019-01-11,S&P 500 Industrials  Bond Index,0.0403
2019-01-14,S&P 500 Industrials  Bond Index,0.0404
2019-01-15,S&P 500 Industrials  Bond Index,0.0403
2019-01-16,S&P 500 Industrials  Bond Index,0.0404
2019-01-17,S&P 500 Industrials  Bond Index,0.0405
2019-01-18,S&P 500 Industrials  Bond Index,0.0405
2019-01-22,S&P 500 Industrials  Bond Index,0.0401
2019-01-23,S&P 500 Industrials  Bond Index,0.04
2019-01-24,S&P 500 Industrials  Bond Index,0.0396
2019-01-25,S&P 500 Industrials  Bond Index,0.0397
2019-01-28,S&P 500 Industrials  Bond Index,0.0396
2019-01-29,S&P 500 Industrials  Bond Index,0.0393
2019-01-30,S&P 500 Industrials  Bond Index,0.039
2019-01-31,S&P 500 Industrials  Bond Index,0.0381
2019-02-01,S&P 500 Industrials  Bond Index,0.0383
2019-02-04,S&P 500 Industrials  Bond Index,0.0384
2019-02-05,S&P 500 Industrials  Bond Index,0.0382
2019-02-06,S&P 500 Industrials  Bond Index,0.0381
2019-02-07,S&P 500 Industrials  Bond Index,0.0379
2019-02-08,S&P 500 Industrials  Bond Index,0.0378
2019-02-11,S&P 500 Industrials  Bond Index,0.038
2019-02-12,S&P 500 Industrials  Bond Index,0.0381
2019-02-13,S&P 500 Industrials  Bond Index,0.0383
2019-02-14,S&P 500 Industrials  Bond Index,0.0381
2019-02-15,S&P 500 Industrials  Bond Index,0.038
2019-02-19,S&P 500 Industrials  Bond Index,0.0378
2019-02-20,S&P 500 Industrials  Bond Index,0.0379
2019-02-21,S&P 500 Industrials  Bond Index,0.0382
2019-02-22,S&P 500 Industrials  Bond Index,0.038
2019-02-25,S&P 500 Industrials  Bond Index,0.0377
2019-02-26,S&P 500 Industrials  Bond Index,0.0375
2019-02-27,S&P 500 Industrials  Bond Index,0.0379
2019-02-28,S&P 500 Industrials  Bond Index,0.0379
2019-03-01,S&P 500 Industrials  Bond Index,0.0382
2019-03-04,S&P 500 Industrials  Bond Index,0.038
2019-03-05,S&P 500 Industrials  Bond Index,0.038
2019-03-06,S&P 500 Industrials  Bond Index,0.038
2019-03-07,S&P 500 Industrials  Bond Index,0.0375
2019-03-08,S&P 500 Industrials  Bond Index,0.0375
2019-03-11,S&P 500 Industrials  Bond Index,0.0377
2019-03-12,S&P 500 Industrials  Bond Index,0.0373
2019-03-13,S&P 500 Industrials  Bond Index,0.0374
2019-03-14,S&P 500 Industrials  Bond Index,0.0374
2019-03-15,S&P 500 Industrials  Bond Index,0.0371
2019-03-18,S&P 500 Industrials  Bond Index,0.0372
2019-03-19,S&P 500 Industrials  Bond Index,0.0372
2019-03-20,S&P 500 Industrials  Bond Index,0.0365
2019-03-21,S&P 500 Industrials  Bond Index,0.0365
2019-03-22,S&P 500 Industrials  Bond Index,0.0357
2019-03-25,S&P 500 Industrials  Bond Index,0.0353
2019-03-26,S&P 500 Industrials  Bond Index,0.0352
2019-03-27,S&P 500 Industrials  Bond Index,0.0349
2019-03-28,S&P 500 Industrials  Bond Index,0.0349
2019-03-29,S&P 500 Industrials  Bond Index,0.0352
2019-04-01,S&P 500 Industrials  Bond Index,0.0358
2019-04-02,S&P 500 Industrials  Bond Index,0.0356
2019-04-03,S&P 500 Industrials  Bond Index,0.0359
2019-04-04,S&P 500 Industrials  Bond Index,0.0358
2019-04-05,S&P 500 Industrials  Bond Index,0.0357
2019-04-08,S&P 500 Industrials  Bond Index,0.0359
2019-04-09,S&P 500 Industrials  Bond Index,0.0357
2019-04-10,S&P 500 Industrials  Bond Index,0.0355
2019-04-11,S&P 500 Industrials  Bond Index,0.0356
2019-04-12,S&P 500 Industrials  Bond Index,0.0359
2019-04-15,S&P 500 Industrials  Bond Index,0.0358
2019-04-16,S&P 500 Industrials  Bond Index,0.0359
2019-04-17,S&P 500 Industrials  Bond Index,0.0359
2019-04-18,S&P 500 Industrials  Bond Index,0.0357
2019-04-22,S&P 500 Industrials  Bond Index,0.036
2019-04-23,S&P 500 Industrials  Bond Index,0.0359
2019-04-24,S&P 500 Industrials  Bond Index,0.0354
2019-04-25,S&P 500 Industrials  Bond Index,0.0355
2019-04-26,S&P 500 Industrials  Bond Index,0.0352
2019-04-29,S&P 500 Industrials  Bond Index,0.0354
2019-04-30,S&P 500 Industrials  Bond Index,0.035
2019-05-01,S&P 500 Industrials  Bond Index,0.0352
2019-05-02,S&P 500 Industrials  Bond Index,0.0356
2019-05-03,S&P 500 Industrials  Bond Index,0.0354
2019-05-06,S&P 500 Industrials  Bond Index,0.0353
2019-05-07,S&P 500 Industrials  Bond Index,0.0349
2019-05-08,S&P 500 Industrials  Bond Index,0.0351
2019-05-09,S&P 500 Industrials  Bond Index,0.035
2019-05-10,S&P 500 Industrials  Bond Index,0.035
2019-05-13,S&P 500 Industrials  Bond Index,0.0348
2019-05-14,S&P 500 Industrials  Bond Index,0.0349
2019-05-15,S&P 500 Industrials  Bond Index,0.0345
2019-05-16,S&P 500 Industrials  Bond Index,0.0347
2019-05-17,S&P 500 Industrials  Bond Index,0.0346
2019-05-20,S&P 500 Industrials  Bond Index,0.0349
2019-05-21,S&P 500 Industrials  Bond Index,0.035
2019-05-22,S&P 500 Industrials  Bond Index,0.0348
2019-05-23,S&P 500 Industrials  Bond Index,0.0341
2019-05-24,S&P 500 Industrials  Bond Index,0.0344
2019-05-28,S&P 500 Industrials  Bond Index,0.034
2019-05-29,S&P 500 Industrials  Bond Index,0.0339
2019-05-30,S&P 500 Industrials  Bond Index,0.0338
2019-05-31,S&P 500 Industrials  Bond Index,0.033
2019-06-03,S&P 500 Industrials  Bond Index,0.0325
2019-06-04,S&P 500 Industrials  Bond Index,0.0328
2019-06-05,S&P 500 Industrials  Bond Index,0.0327
2019-06-06,S&P 500 Industrials  Bond Index,0.0329
2019-06-07,S&P 500 Industrials  Bond Index,0.0325
2019-06-10,S&P 500 Industrials  Bond Index,0.0327
2019-06-11,S&P 500 Industrials  Bond Index,0.0327
2019-06-12,S&P 500 Industrials  Bond Index,0.0326
2019-06-13,S&P 500 Industrials  Bond Index,0.0322
2019-06-14,S&P 500 Industrials  Bond Index,0.0323
2019-06-17,S&P 500 Industrials  Bond Index,0.0323
2019-06-18,S&P 500 Industrials  Bond Index,0.032
2019-06-19,S&P 500 Industrials  Bond Index,0.0314
2019-06-20,S&P 500 Industrials  Bond Index,0.0309
2019-06-21,S&P 500 Industrials  Bond Index,0.0313
2019-06-24,S&P 500 Industrials  Bond Index,0.0308
2019-06-25,S&P 500 Industrials  Bond Index,0.0307
2019-06-26,S&P 500 Industrials  Bond Index,0.0312
2019-06-27,S&P 500 Industrials  Bond Index,0.0308
2019-06-28,S&P 500 Industrials  Bond Index,0.0306
2019-07-01,S&P 500 Industrials  Bond Index,0.0309
2019-07-02,S&P 500 Industrials  Bond Index,0.0304
2019-07-03,S&P 500 Industrials  Bond Index,0.0302
2019-07-05,S&P 500 Industrials  Bond Index,0.031
2019-07-08,S&P 500 Industrials  Bond Index,0.0309
2019-07-09,S&P 500 Industrials  Bond Index,0.0312
2019-07-10,S&P 500 Industrials  Bond Index,0.031
2019-07-11,S&P 500 Industrials  Bond Index,0.0314
2019-07-12,S&P 500 Industrials  Bond Index,0.0313
2019-07-15,S&P 500 Industrials  Bond Index,0.0312
2019-07-16,S&P 500 Industrials  Bond Index,0.0314
2019-07-17,S&P 500 Industrials  Bond Index,0.0309
2019-07-18,S&P 500 Industrials  Bond Index,0.0307
2019-07-19,S&P 500 Industrials  Bond Index,0.0308
2019-07-22,S&P 500 Industrials  Bond Index,0.0307
2019-07-23,S&P 500 Industrials  Bond Index,0.0309
2019-07-24,S&P 500 Industrials  Bond Index,0.0307
2019-07-25,S&P 500 Industrials  Bond Index,0.0308
2019-07-26,S&P 500 Industrials  Bond Index,0.0309
2019-07-29,S&P 500 Industrials  Bond Index,0.0306
2019-07-30,S&P 500 Industrials  Bond Index,0.0307
2019-07-31,S&P 500 Industrials  Bond Index,0.0305
2019-08-01,S&P 500 Industrials  Bond Index,0.0294
2019-08-02,S&P 500 Industrials  Bond Index,0.0293
2019-08-05,S&P 500 Industrials  Bond Index,0.0285
2019-08-06,S&P 500 Industrials  Bond Index,0.0287
2019-08-07,S&P 500 Industrials  Bond Index,0.0283
2019-08-08,S&P 500 Industrials  Bond Index,0.0286
2019-08-09,S&P 500 Industrials  Bond Index,0.0287
2019-08-12,S&P 500 Industrials  Bond Index,0.028
2019-08-13,S&P 500 Industrials  Bond Index,0.0286
2019-08-14,S&P 500 Industrials  Bond Index,0.0279
2019-08-15,S&P 500 Industrials  Bond Index,0.0278
2019-08-16,S&P 500 Industrials  Bond Index,0.028
2019-08-19,S&P 500 Industrials  Bond Index,0.0284
2019-08-20,S&P 500 Industrials  Bond Index,0.0281
2019-08-21,S&P 500 Industrials  Bond Index,0.0283
2019-08-22,S&P 500 Industrials  Bond Index,0.0285
2019-08-23,S&P 500 Industrials  Bond Index,0.0278
2019-08-26,S&P 500 Industrials  Bond Index,0.028
2019-08-27,S&P 500 Industrials  Bond Index,0.0276
2019-08-28,S&P 500 Industrials  Bond Index,0.0274
2019-08-29,S&P 500 Industrials  Bond Index,0.0277
2019-08-30,S&P 500 Industrials  Bond Index,0.0275
2019-09-03,S&P 500 Industrials  Bond Index,0.0272
2019-09-04,S&P 500 Industrials  Bond Index,0.027
2019-09-05,S&P 500 Industrials  Bond Index,0.0279
2019-09-06,S&P 500 Industrials  Bond Index,0.0277
2019-09-09,S&P 500 Industrials  Bond Index,0.0282
2019-09-10,S&P 500 Industrials  Bond Index,0.0289
2019-09-11,S&P 500 Industrials  Bond Index,0.029
2019-09-12,S&P 500 Industrials  Bond Index,0.0294
2019-09-13,S&P 500 Industrials  Bond Index,0.0302
2019-09-16,S&P 500 Industrials  Bond Index,0.0297
2019-09-17,S&P 500 Industrials  Bond Index,0.0294
2019-09-18,S&P 500 Industrials  Bond Index,0.0292
2019-09-19,S&P 500 Industrials  Bond Index,0.029
2019-09-20,S&P 500 Industrials  Bond Index,0.0287
2019-09-23,S&P 500 Industrials  Bond Index,0.0283
2019-09-24,S&P 500 Industrials  Bond Index,0.0277
2019-09-25,S&P 500 Industrials  Bond Index,0.0286
2019-09-26,S&P 500 Industrials  Bond Index,0.0282
2019-09-27,S&P 500 Industrials  Bond Index,0.028
2019-09-30,S&P 500 Industrials  Bond Index,0.028
2019-10-01,S&P 500 Industrials  Bond Index,0.0278
2019-10-02,S&P 500 Industrials  Bond Index,0.0275
2019-10-03,S&P 500 Industrials  Bond Index,0.0269
2019-10-04,S&P 500 Industrials  Bond Index,0.0267
2019-10-07,S&P 500 Industrials  Bond Index,0.0272
2019-10-08,S&P 500 Industrials  Bond Index,0.027
2019-10-09,S&P 500 Industrials  Bond Index,0.0275
2019-10-10,S&P 500 Industrials  Bond Index,0.0279
2019-10-11,S&P 500 Industrials  Bond Index,0.0286
2019-10-15,S&P 500 Industrials  Bond Index,0.0285
2019-10-16,S&P 500 Industrials  Bond Index,0.0283
2019-10-17,S&P 500 Industrials  Bond Index,0.0283
2019-10-18,S&P 500 Industrials  Bond Index,0.0281
2019-10-21,S&P 500 Industrials  Bond Index,0.0284
2019-10-22,S&P 500 Industrials  Bond Index,0.0282
2019-10-23,S&P 500 Industrials  Bond Index,0.0282
2019-10-24,S&P 500 Industrials  Bond Index,0.0282
2019-10-25,S&P 500 Industrials  Bond Index,0.0284
2019-10-28,S&P 500 Industrials  Bond Index,0.0287
2019-10-29,S&P 500 Industrials  Bond Index,0.0285
2019-10-30,S&P 500 Industrials  Bond Index,0.0282
2019-10-31,S&P 500 Industrials  Bond Index,0.0273
2019-11-01,S&P 500 Industrials  Bond Index,0.0276
2019-11-04,S&P 500 Industrials  Bond Index,0.028
2019-11-05,S&P 500 Industrials  Bond Index,0.0285
2019-11-06,S&P 500 Industrials  Bond Index,0.0279
2019-11-07,S&P 500 Industrials  Bond Index,0.0286
2019-11-08,S&P 500 Industrials  Bond Index,0.0287
2019-11-12,S&P 500 Industrials  Bond Index,0.0284
2019-11-13,S&P 500 Industrials  Bond Index,0.0282
2019-11-14,S&P 500 Industrials  Bond Index,0.0278
2019-11-15,S&P 500 Industrials  Bond Index,0.028
2019-11-18,S&P 500 Industrials  Bond Index,0.0277
2019-11-19,S&P 500 Industrials  Bond Index,0.0276
2019-11-20,S&P 500 Industrials  Bond Index,0.0273
2019-11-21,S&P 500 Industrials  Bond Index,0.0276
2019-11-22,S&P 500 Industrials  Bond Index,0.0277
2019-11-25,S&P 500 Industrials  Bond Index,0.0275
2019-11-26,S&P 500 Industrials  Bond Index,0.0272
2019-11-27,S&P 500 Industrials  Bond Index,0.0275
2019-11-29,S&P 500 Industrials  Bond Index,0.0275
2019-12-02,S&P 500 Industrials  Bond Index,0.0279
2019-12-03,S&P 500 Industrials  Bond Index,0.0268
2019-12-04,S&P 500 Industrials  Bond Index,0.0274
2019-12-05,S&P 500 Industrials  Bond Index,0.0274
2019-12-06,S&P 500 Industrials  Bond Index,0.0277
2019-12-09,S&P 500 Industrials  Bond Index,0.0275
2019-12-10,S&P 500 Industrials  Bond Index,0.0276
